"Source","U.S. Bureau of Labor Statistics, Quarterly Census of Employment and Wages"
"Period","First Quarter(p)"
"Industry","Total, all industries"
"Area Name","Year","Quarter","No Of Establishments","Employment","One-Year Employment Gain/Loss (Percent)","Average Weekly Wages","On-Year Weekly Wages Gain/Loss (Percent)","Industry","FIPS","USPS"
Faulkner County,"2019","First Quarter(p)","2913","40930","1.1","768","3.2","Total, all industries","05045","AR"
Franklin County,"2019","First Quarter(p)","395","4769","1.3","705","0.1","Total, all industries","05047","AR"
Fulton County,"2019","First Quarter(p)","213","2036","5.8","590","4.8","Total, all industries","05049","AR"
Garland County,"2019","First Quarter(p)","3089","38016","1.6","700","1.6","Total, all industries","05051","AR"
Grant County,"2019","First Quarter(p)","351","4261","3.6","779","3.7","Total, all industries","05053","AR"
Greene County,"2019","First Quarter(p)","899","15696","1.4","731","3.1","Total, all industries","05055","AR"
Hempstead County,"2019","First Quarter(p)","531","7915","-0.4","704","0.1","Total, all industries","05057","AR"
Hot Spring County,"2019","First Quarter(p)","624","8194","-2.1","707","4.9","Total, all industries","05059","AR"
Howard County,"2019","First Quarter(p)","369","6772","-4.3","643","0.0","Total, all industries","05061","AR"
Independence County,"2019","First Quarter(p)","929","16292","2.9","729","2.2","Total, all industries","05063","AR"
Izard County,"2019","First Quarter(p)","267","3151","3.0","627","0.0","Total, all industries","05065","AR"
Jackson County,"2019","First Quarter(p)","445","5256","2.1","735","-0.7","Total, all industries","05067","AR"
Jefferson County,"2019","First Quarter(p)","2063","27189","-1.8","808","1.8","Total, all industries","05069","AR"
Johnson County,"2019","First Quarter(p)","501","8591","-0.6","608","-1.8","Total, all industries","05071","AR"
Lafayette County,"2019","First Quarter(p)","172","1212","1.0","576","4.0","Total, all industries","05073","AR"
Lawrence County,"2019","First Quarter(p)","419","3932","-1.9","616","-1.9","Total, all industries","05075","AR"
Lee County,"2019","First Quarter(p)","277","1874","-1.0","665","8.3","Total, all industries","05077","AR"
Lincoln County,"2019","First Quarter(p)","298","2835","0.7","687","0.3","Total, all industries","05079","AR"
Little River County,"2019","First Quarter(p)","259","3511","4.2","1112","-0.4","Total, all industries","05081","AR"
Logan County,"2019","First Quarter(p)","511","5195","-2.8","642","-0.8","Total, all industries","05083","AR"
Lonoke County,"2019","First Quarter(p)","1325","14041","2.0","660","1.9","Total, all industries","05085","AR"
Madison County,"2019","First Quarter(p)","271","3334","-0.1","670","3.2","Total, all industries","05087","AR"
Marion County,"2019","First Quarter(p)","296","3876","1.5","599","1.5","Total, all industries","05089","AR"
Miller County,"2019","First Quarter(p)","902","13003","2.2","768","4.8","Total, all industries","05091","AR"
Mississippi County,"2019","First Quarter(p)","1120","17795","0.9","1005","6.0","Total, all industries","05093","AR"
Monroe County,"2019","First Quarter(p)","290","2067","0.7","579","-1.2","Total, all industries","05095","AR"
Montgomery County,"2019","First Quarter(p)","175","1303","-4.8","508","2.6","Total, all industries","05097","AR"
Nevada County,"2019","First Quarter(p)","211","2495","2.3","784","-0.4","Total, all industries","05099","AR"
Newton County,"2019","First Quarter(p)","130","1083","0.6","505","-0.4","Total, all industries","05101","AR"
Ouachita County,"2019","First Quarter(p)","666","6898","-0.7","657","2.0","Total, all industries","05103","AR"
Perry County,"2019","First Quarter(p)","147","1114","-5.8","623","5.1","Total, all industries","05105","AR"
Phillips County,"2019","First Quarter(p)","754","5461","-0.9","613","2.3","Total, all industries","05107","AR"
Pike County,"2019","First Quarter(p)","266","2623","0.8","618","5.3","Total, all industries","05109","AR"
Poinsett County,"2019","First Quarter(p)","498","5250","0.6","745","6.9","Total, all industries","05111","AR"
Polk County,"2019","First Quarter(p)","504","5933","0.3","610","0.7","Total, all industries","05113","AR"
Pope County,"2019","First Quarter(p)","1898","26209","-0.1","789","0.4","Total, all industries","05115","AR"
Prairie County,"2019","First Quarter(p)","260","1433","-2.6","631","5.9","Total, all industries","05117","AR"
Pulaski County,"2019","First Quarter(p)","14620","251740","1.1","998","2.3","Total, all industries","05119","AR"
Randolph County,"2019","First Quarter(p)","400","5802","3.4","608","0.2","Total, all industries","05121","AR"
St. Francis County,"2019","First Quarter(p)","699","7231","-2.3","693","-0.6","Total, all industries","05123","AR"
Saline County,"2019","First Quarter(p)","2093","24559","-0.8","693","4.2","Total, all industries","05125","AR"
Scott County,"2019","First Quarter(p)","191","3044","-2.2","577","-0.9","Total, all industries","05127","AR"
Searcy County,"2019","First Quarter(p)","181","1488","-2.2","533","1.9","Total, all industries","05129","AR"
Sebastian County,"2019","First Quarter(p)","3750","64532","-1.3","867","4.3","Total, all industries","05131","AR"
Sevier County,"2019","First Quarter(p)","324","4702","-4.0","642","1.9","Total, all industries","05133","AR"
Sharp County,"2019","First Quarter(p)","393","3592","-1.4","547","2.8","Total, all industries","05135","AR"
Stone County,"2019","First Quarter(p)","288","2694","3.7","568","0.0","Total, all industries","05137","AR"
Union County,"2019","First Quarter(p)","1304","17409","0.2","1089","12.2","Total, all industries","05139","AR"
Van Buren County,"2019","First Quarter(p)","334","3387","-5.7","643","-3.0","Total, all industries","05141","AR"
Washington County,"2019","First Quarter(p)","6322","109165","1.4","865","1.6","Total, all industries","05143","AR"
White County,"2019","First Quarter(p)","1824","23905","-0.6","703","1.2","Total, all industries","05145","AR"
Woodruff County,"2019","First Quarter(p)","212","1694","-1.4","684","3.6","Total, all industries","05147","AR"
Yell County,"2019","First Quarter(p)","434","6584","-0.3","595","-0.8","Total, all industries","05149","AR"
 
