"Source","U.S. Bureau of Labor Statistics, Quarterly Census of Employment and Wages"
"Period","First Quarter(p)"
"Industry","Total, all industries"
"Area Name","Year","Quarter","No Of Establishments","Employment","One-Year Employment Gain/Loss (Percent)","Average Weekly Wages","On-Year Weekly Wages Gain/Loss (Percent)","Industry","FIPS","USPS"
Montgomery County,"2019","First Quarter(p)","229","2278","-5.6","569","2.7","Total, all industries","28097","MS"
Neshoba County,"2019","First Quarter(p)","550","11823","0.0","793","9.4","Total, all industries","28099","MS"
Newton County,"2019","First Quarter(p)","359","5859","1.5","626","1.3","Total, all industries","28101","MS"
Noxubee County,"2019","First Quarter(p)","222","2455","-1.6","660","5.6","Total, all industries","28103","MS"
Oktibbeha County,"2019","First Quarter(p)","969","20151","1.5","732","-0.8","Total, all industries","28105","MS"
Panola County,"2019","First Quarter(p)","648","10233","-0.8","686","1.9","Total, all industries","28107","MS"
Pearl River County,"2019","First Quarter(p)","832","10596","2.1","643","0.9","Total, all industries","28109","MS"
Perry County,"2019","First Quarter(p)","168","2207","5.1","825","5.1","Total, all industries","28111","MS"
Pike County,"2019","First Quarter(p)","1029","14754","-0.7","631","-0.3","Total, all industries","28113","MS"
Pontotoc County,"2019","First Quarter(p)","525","12669","1.7","655","1.2","Total, all industries","28115","MS"
Prentiss County,"2019","First Quarter(p)","514","7528","2.2","616","1.3","Total, all industries","28117","MS"
Quitman County,"2019","First Quarter(p)","136","981","3.5","546","-3.7","Total, all industries","28119","MS"
Rankin County,"2019","First Quarter(p)","4045","62772","0.7","795","1.0","Total, all industries","28121","MS"
Scott County,"2019","First Quarter(p)","539","13115","-4.6","702","7.7","Total, all industries","28123","MS"
Sharkey County,"2019","First Quarter(p)","158","1142","-0.3","553","-2.0","Total, all industries","28125","MS"
Simpson County,"2019","First Quarter(p)","449","7310","4.0","536","0.9","Total, all industries","28127","MS"
Smith County,"2019","First Quarter(p)","192","2748","-1.2","755","-1.0","Total, all industries","28129","MS"
Stone County,"2019","First Quarter(p)","304","4557","2.5","651","3.5","Total, all industries","28131","MS"
Sunflower County,"2019","First Quarter(p)","553","7967","-2.2","635","1.9","Total, all industries","28133","MS"
Tallahatchie County,"2019","First Quarter(p)","220","2947","1.0","618","3.3","Total, all industries","28135","MS"
Tate County,"2019","First Quarter(p)","383","5529","-1.5","643","0.5","Total, all industries","28137","MS"
Tippah County,"2019","First Quarter(p)","371","6660","2.8","656","3.6","Total, all industries","28139","MS"
Tishomingo County,"2019","First Quarter(p)","412","6734","8.5","648","4.3","Total, all industries","28141","MS"
Tunica County,"2019","First Quarter(p)","282","7510","-6.3","649","2.7","Total, all industries","28143","MS"
Union County,"2019","First Quarter(p)","526","11085","-0.5","768","1.2","Total, all industries","28145","MS"
Walthall County,"2019","First Quarter(p)","219","2389","-4.1","566","0.7","Total, all industries","28147","MS"
Warren County,"2019","First Quarter(p)","1107","19598","-0.3","863","5.1","Total, all industries","28149","MS"
Washington County,"2019","First Quarter(p)","1268","16119","-2.5","679","1.8","Total, all industries","28151","MS"
Wayne County,"2019","First Quarter(p)","389","4930","-1.0","686","3.5","Total, all industries","28153","MS"
Webster County,"2019","First Quarter(p)","179","2029","4.4","676","5.3","Total, all industries","28155","MS"
Wilkinson County,"2019","First Quarter(p)","149","1595","-3.5","565","4.2","Total, all industries","28157","MS"
Winston County,"2019","First Quarter(p)","350","4925","2.1","726","4.0","Total, all industries","28159","MS"
Yalobusha County,"2019","First Quarter(p)","191","2838","-2.2","761","9.0","Total, all industries","28161","MS"
Yazoo County,"2019","First Quarter(p)","452","6262","-3.2","773","-2.0","Total, all industries","28163","MS"
 
